# Counts	Error	Energy (keV)	 ErrorEnergy
595	24.3926	717.207	0.000319334568000
692	26.3059	718.379	0.000319334568000
636	25.2190	719.552	0.000319334568000
613	24.7588	720.725	0.000319334568000
620	24.8998	721.899	0.000319334568000
604	24.5764	723.073	0.000319334568000
650	25.4951	724.248	0.000319334568000
642	25.3377	725.424	0.000319334568000
641	25.3180	726.600	0.000319334568000
598	24.4540	727.777	0.000319334568000
644	25.3772	728.954	0.000319334568000
668	25.8457	730.132	0.000319334568000
619	24.8797	731.311	0.000319334568000
642	25.3377	732.490	0.000319334568000
659	25.6710	733.670	0.000319334568000
633	25.1595	734.851	0.000319334568000
655	25.5930	736.032	0.000319334568000
629	25.0799	737.214	0.000319334568000
665	25.7876	738.396	0.000319334568000
634	25.1794	739.579	0.000319334568000
653	25.5539	740.763	0.000319334568000
649	25.4755	741.947	0.000319334568000
642	25.3377	743.132	0.000319334568000
656	25.6125	744.318	0.000319334568000
656	25.6125	745.504	0.000319334568000
644	25.3772	746.690	0.000319334568000
641	25.3180	747.878	0.000319334568000
599	24.4745	749.066	0.000319334568000
653	25.5539	750.254	0.000319334568000
648	25.4558	751.444	0.000319334568000
657	25.6320	752.633	0.000319334568000
674	25.9615	753.824	0.000319334568000
659	25.6710	755.015	0.000319334568000
662	25.7294	756.207	0.000319334568000
646	25.4165	757.399	0.000319334568000
697	26.4008	758.592	0.000319334568000
667	25.8263	759.785	0.000319334568000
625	25.0000	760.980	0.000319334568000
651	25.5147	762.174	0.000319334568000
673	25.9422	763.370	0.000319334568000
614	24.7790	764.566	0.000319334568000
664	25.7682	765.762	0.000319334568000
659	25.6710	766.960	0.000319334568000
688	26.2298	768.157	0.000319334568000
681	26.0960	769.356	0.000319334568000
655	25.5930	770.555	0.000319334568000
667	25.8263	771.755	0.000319334568000
648	25.4558	772.955	0.000319334568000
681	26.0960	774.156	0.000319334568000
696	26.3818	775.358	0.000319334568000
673	25.9422	776.560	0.000319334568000
678	26.0384	777.763	0.000319334568000
714	26.7208	778.966	0.000319334568000
692	26.3059	780.170	0.000319334568000
648	25.4558	781.375	0.000319334568000
701	26.4764	782.580	0.000319334568000
676	26.0000	783.786	0.000319334568000
678	26.0384	784.992	0.000319334568000
637	25.2389	786.200	0.000319334568000
701	26.4764	787.407	0.000319334568000
686	26.1916	788.616	0.000319334568000
693	26.3249	789.825	0.000319334568000
762	27.6043	791.034	0.000319334568000
718	26.7955	792.244	0.000319334568000
713	26.7021	793.455	0.000319334568000
748	27.3496	794.667	0.000319334568000
698	26.4197	795.879	0.000319334568000
700	26.4575	797.092	0.000319334568000
761	27.5862	798.305	0.000319334568000
701	26.4764	799.519	0.000319334568000
698	26.4197	800.733	0.000319334568000
726	26.9444	801.948	0.000319334568000
694	26.3439	803.164	0.000319334568000
684	26.1534	804.381	0.000319334568000
674	25.9615	805.598	0.000319334568000
723	26.8887	806.815	0.000319334568000
768	27.7128	808.034	0.000319334568000
779	27.9106	809.252	0.000319334568000
718	26.7955	810.472	0.000319334568000
719	26.8142	811.692	0.000319334568000
740	27.2029	812.913	0.000319334568000
736	27.1293	814.134	0.000319334568000
696	26.3818	815.356	0.000319334568000
753	27.4408	816.579	0.000319334568000
756	27.4955	817.802	0.000319334568000
741	27.2213	819.026	0.000319334568000
745	27.2947	820.250	0.000319334568000
723	26.8887	821.475	0.000319334568000
743	27.2580	822.701	0.000319334568000
733	27.0740	823.927	0.000319334568000
770	27.7489	825.154	0.000319334568000
779	27.9106	826.382	0.000319334568000
726	26.9444	827.610	0.000319334568000
777	27.8747	828.839	0.000319334568000
829	28.7924	830.068	0.000319334568000
742	27.2397	831.298	0.000319334568000
745	27.2947	832.529	0.000319334568000
819	28.6182	833.760	0.000319334568000
775	27.8388	834.992	0.000319334568000
770	27.7489	836.224	0.000319334568000
768	27.7128	837.457	0.000319334568000
774	27.8209	838.691	0.000319334568000
785	28.0179	839.925	0.000319334568000
791	28.1247	841.160	0.000319334568000
710	26.6458	842.396	0.000319334568000
793	28.1603	843.632	0.000319334568000
764	27.6405	844.869	0.000319334568000
729	27.0000	846.106	0.000319334568000
750	27.3861	847.344	0.000319334568000
753	27.4408	848.583	0.000319334568000
808	28.4253	849.822	0.000319334568000
765	27.6586	851.062	0.000319334568000
788	28.0713	852.302	0.000319334568000
776	27.8568	853.544	0.000319334568000
775	27.8388	854.785	0.000319334568000
759	27.5500	856.028	0.000319334568000
804	28.3549	857.271	0.000319334568000
805	28.3725	858.514	0.000319334568000
842	29.0172	859.758	0.000319334568000
841	29.0000	861.003	0.000319334568000
744	27.2764	862.249	0.000319334568000
825	28.7228	863.495	0.000319334568000
790	28.1069	864.741	0.000319334568000
808	28.4253	865.989	0.000319334568000
838	28.9482	867.237	0.000319334568000
814	28.5307	868.485	0.000319334568000
821	28.6531	869.734	0.000319334568000
828	28.7750	870.984	0.000319334568000
822	28.6705	872.235	0.000319334568000
798	28.2489	873.486	0.000319334568000
777	27.8747	874.737	0.000319334568000
789	28.0891	875.989	0.000319334568000
813	28.5132	877.242	0.000319334568000
747	27.3313	878.496	0.000319334568000
787	28.0535	879.750	0.000319334568000
790	28.1069	881.005	0.000319334568000
798	28.2489	882.260	0.000319334568000
880	29.6648	883.516	0.000319334568000
764	27.6405	884.772	0.000319334568000
815	28.5482	886.030	0.000319334568000
844	29.0517	887.287	0.000319334568000
770	27.7489	888.546	0.000319334568000
824	28.7054	889.805	0.000319334568000
753	27.4408	891.065	0.000319334568000
817	28.5832	892.325	0.000319334568000
903	30.0500	893.586	0.000319334568000
819	28.6182	894.847	0.000319334568000
837	28.9310	896.109	0.000319334568000
850	29.1548	897.372	0.000319334568000
845	29.0689	898.636	0.000319334568000
830	28.8097	899.900	0.000319334568000
849	29.1376	901.164	0.000319334568000
852	29.1890	902.429	0.000319334568000
828	28.7750	903.695	0.000319334568000
832	28.8444	904.962	0.000319334568000
820	28.6356	906.229	0.000319334568000
809	28.4429	907.496	0.000319334568000
846	29.0861	908.765	0.000319334568000
853	29.2062	910.034	0.000319334568000
862	29.3598	911.303	0.000319334568000
802	28.3196	912.573	0.000319334568000
919	30.3150	913.844	0.000319334568000
853	29.2062	915.116	0.000319334568000
813	28.5132	916.388	0.000319334568000
872	29.5296	917.660	0.000319334568000
823	28.6880	918.934	0.000319334568000
864	29.3939	920.207	0.000319334568000
893	29.8831	921.482	0.000319334568000
848	29.1204	922.757	0.000319334568000
909	30.1496	924.033	0.000319334568000
923	30.3809	925.309	0.000319334568000
904	30.0666	926.586	0.000319334568000
860	29.3258	927.864	0.000319334568000
891	29.8496	929.142	0.000319334568000
944	30.7246	930.421	0.000319334568000
899	29.9833	931.700	0.000319334568000
909	30.1496	932.980	0.000319334568000
865	29.4109	934.261	0.000319334568000
843	29.0345	935.542	0.000319334568000
913	30.2159	936.824	0.000319334568000
865	29.4109	938.107	0.000319334568000
956	30.9192	939.390	0.000319334568000
955	30.9031	940.674	0.000319334568000
885	29.7489	941.958	0.000319334568000
908	30.1330	943.243	0.000319334568000
926	30.4302	944.529	0.000319334568000
910	30.1662	945.815	0.000319334568000
904	30.0666	947.102	0.000319334568000
904	30.0666	948.389	0.000319334568000
900	30.0000	949.677	0.000319334568000
919	30.3150	950.966	0.000319334568000
931	30.5123	952.255	0.000319334568000
943	30.7083	953.545	0.000319334568000
879	29.6479	954.836	0.000319334568000
932	30.5287	956.127	0.000319334568000
958	30.9516	957.419	0.000319334568000
952	30.8545	958.711	0.000319334568000
948	30.7896	960.004	0.000319334568000
919	30.3150	961.298	0.000319334568000
965	31.0644	962.592	0.000319334568000
934	30.5614	963.887	0.000319334568000
909	30.1496	965.182	0.000319334568000
948	30.7896	966.479	0.000319334568000
974	31.2090	967.775	0.000319334568000
874	29.5635	969.073	0.000319334568000
956	30.9192	970.371	0.000319334568000
952	30.8545	971.669	0.000319334568000
1009	31.7648	972.968	0.000319334568000
952	30.8545	974.268	0.000319334568000
959	30.9677	975.569	0.000319334568000
929	30.4795	976.870	0.000319334568000
1016	31.8748	978.172	0.000319334568000
958	30.9516	979.474	0.000319334568000
958	30.9516	980.777	0.000319334568000
958	30.9516	982.080	0.000319334568000
977	31.2570	983.384	0.000319334568000
952	30.8545	984.689	0.000319334568000
958	30.9516	985.995	0.000319334568000
965	31.0644	987.301	0.000319334568000
1028	32.0624	988.607	0.000319334568000
975	31.2250	989.915	0.000319334568000
938	30.6268	991.222	0.000319334568000
931	30.5123	992.531	0.000319334568000
942	30.6920	993.840	0.000319334568000
997	31.5753	995.150	0.000319334568000
1011	31.7962	996.460	0.000319334568000
964	31.0483	997.771	0.000319334568000
962	31.0161	999.083	0.000319334568000
908	30.1330	1000.395	0.000319334568000
926	30.4302	1001.708	0.000319334568000
945	30.7409	1003.021	0.000319334568000
907	30.1164	1004.335	0.000319334568000
914	30.2324	1005.650	0.000319334568000
858	29.2916	1006.965	0.000319334568000
856	29.2575	1008.281	0.000319334568000
846	29.0861	1009.597	0.000319334568000
880	29.6648	1010.915	0.000319334568000
911	30.1828	1012.232	0.000319334568000
863	29.3769	1013.551	0.000319334568000
844	29.0517	1014.870	0.000319334568000
827	28.7576	1016.189	0.000319334568000
820	28.6356	1017.510	0.000319334568000
831	28.8271	1018.830	0.000319334568000
839	28.9655	1020.152	0.000319334568000
810	28.4605	1021.474	0.000319334568000
813	28.5132	1022.797	0.000319334568000
752	27.4226	1024.120	0.000319334568000
847	29.1033	1025.444	0.000319334568000
745	27.2947	1026.768	0.000319334568000
792	28.1425	1028.094	0.000319334568000
772	27.7849	1029.419	0.000319334568000
768	27.7128	1030.746	0.000319334568000
767	27.6948	1032.073	0.000319334568000
719	26.8142	1033.400	0.000319334568000
742	27.2397	1034.729	0.000319334568000
729	27.0000	1036.058	0.000319334568000
745	27.2947	1037.387	0.000319334568000
735	27.1109	1038.717	0.000319334568000
705	26.5518	1040.048	0.000319334568000
727	26.9629	1041.379	0.000319334568000
691	26.2869	1042.711	0.000319334568000
703	26.5141	1044.044	0.000319334568000
755	27.4773	1045.377	0.000319334568000
713	26.7021	1046.711	0.000319334568000
729	27.0000	1048.045	0.000319334568000
709	26.6271	1049.380	0.000319334568000
709	26.6271	1050.716	0.000319334568000
734	27.0924	1052.052	0.000319334568000
725	26.9258	1053.389	0.000319334568000
725	26.9258	1054.727	0.000319334568000
678	26.0384	1056.065	0.000319334568000
669	25.8650	1057.404	0.000319334568000
736	27.1293	1058.743	0.000319334568000
694	26.3439	1060.083	0.000319334568000
685	26.1725	1061.424	0.000319334568000
719	26.8142	1062.765	0.000319334568000
660	25.6905	1064.107	0.000319334568000
700	26.4575	1065.449	0.000319334568000
677	26.0192	1066.792	0.000319334568000
678	26.0384	1068.136	0.000319334568000
687	26.2107	1069.480	0.000319334568000
701	26.4764	1070.825	0.000319334568000
668	25.8457	1072.171	0.000319334568000
733	27.0740	1073.517	0.000319334568000
662	25.7294	1074.864	0.000319334568000
703	26.5141	1076.211	0.000319334568000
706	26.5707	1077.559	0.000319334568000
707	26.5895	1078.908	0.000319334568000
708	26.6083	1080.257	0.000319334568000
666	25.8070	1081.607	0.000319334568000
725	26.9258	1082.958	0.000319334568000
727	26.9629	1084.309	0.000319334568000
703	26.5141	1085.661	0.000319334568000
698	26.4197	1087.013	0.000319334568000
755	27.4773	1088.366	0.000319334568000
757	27.5136	1089.720	0.000319334568000
707	26.5895	1091.074	0.000319334568000
740	27.2029	1092.429	0.000319334568000
711	26.6646	1093.784	0.000319334568000
742	27.2397	1095.140	0.000319334568000
705	26.5518	1096.497	0.000319334568000
693	26.3249	1097.854	0.000319334568000
727	26.9629	1099.212	0.000319334568000
703	26.5141	1100.571	0.000319334568000
713	26.7021	1101.930	0.000319334568000
768	27.7128	1103.289	0.000319334568000
735	27.1109	1104.650	0.000319334568000
739	27.1846	1106.011	0.000319334568000
729	27.0000	1107.373	0.000319334568000
725	26.9258	1108.735	0.000319334568000
690	26.2679	1110.098	0.000319334568000
710	26.6458	1111.461	0.000319334568000
753	27.4408	1112.825	0.000319334568000
777	27.8747	1114.190	0.000319334568000
745	27.2947	1115.555	0.000319334568000
707	26.5895	1116.921	0.000319334568000
706	26.5707	1118.288	0.000319334568000
805	28.3725	1119.655	0.000319334568000
741	27.2213	1121.023	0.000319334568000
743	27.2580	1122.391	0.000319334568000
735	27.1109	1123.760	0.000319334568000
752	27.4226	1125.130	0.000319334568000
736	27.1293	1126.500	0.000319334568000
779	27.9106	1127.871	0.000319334568000
743	27.2580	1129.243	0.000319334568000
743	27.2580	1130.615	0.000319334568000
725	26.9258	1131.988	0.000319334568000
743	27.2580	1133.361	0.000319334568000
703	26.5141	1134.735	0.000319334568000
759	27.5500	1136.110	0.000319334568000
737	27.1477	1137.485	0.000319334568000
701	26.4764	1138.861	0.000319334568000
704	26.5330	1140.237	0.000319334568000
677	26.0192	1141.614	0.000319334568000
725	26.9258	1142.992	0.000319334568000
697	26.4008	1144.370	0.000319334568000
724	26.9072	1145.749	0.000319334568000
658	25.6515	1147.129	0.000319334568000
644	25.3772	1148.509	0.000319334568000
649	25.4755	1149.890	0.000319334568000
619	24.8797	1151.271	0.000319334568000
653	25.5539	1152.653	0.000319334568000
629	25.0799	1154.036	0.000319334568000
618	24.8596	1155.419	0.000319334568000
599	24.4745	1156.803	0.000319334568000
645	25.3969	1158.187	0.000319334568000
603	24.5561	1159.573	0.000319334568000
624	24.9800	1160.958	0.000319334568000
606	24.6171	1162.345	0.000319334568000
606	24.6171	1163.732	0.000319334568000
644	25.3772	1165.119	0.000319334568000
662	25.7294	1166.507	0.000319334568000
708	26.6083	1167.896	0.000319334568000
736	27.1293	1169.286	0.000319334568000
769	27.7308	1170.676	0.000319334568000
873	29.5466	1172.066	0.000319334568000
925	30.4138	1173.458	0.000319334568000
1024	32.0000	1174.850	0.000319334568000
1104	33.2265	1176.242	0.000319334568000
1270	35.6371	1177.635	0.000319334568000
1310	36.1939	1179.029	0.000319334568000
1547	39.3319	1180.423	0.000319334568000
1691	41.1218	1181.818	0.000319334568000
1778	42.1663	1183.214	0.000319334568000
2021	44.9555	1184.610	0.000319334568000
2228	47.2017	1186.007	0.000319334568000
2242	47.3498	1187.405	0.000319334568000
2549	50.4876	1188.803	0.000319334568000
2775	52.6783	1190.201	0.000319334568000
2934	54.1664	1191.601	0.000319334568000
3116	55.8211	1193.001	0.000319334568000
3331	57.7148	1194.401	0.000319334568000
3341	57.8014	1195.802	0.000319334568000
3476	58.9576	1197.204	0.000319334568000
3537	59.4727	1198.607	0.000319334568000
3769	61.3922	1200.010	0.000319334568000
3634	60.2827	1201.413	0.000319334568000
3585	59.8749	1202.818	0.000319334568000
3565	59.7076	1204.223	0.000319334568000
3491	59.0847	1205.628	0.000319334568000
3347	57.8533	1207.034	0.000319334568000
3345	57.8360	1208.441	0.000319334568000
3251	57.0175	1209.848	0.000319334568000
3001	54.7814	1211.256	0.000319334568000
2782	52.7447	1212.665	0.000319334568000
2688	51.8459	1214.074	0.000319334568000
2438	49.3761	1215.484	0.000319334568000
2350	48.4768	1216.894	0.000319334568000
2094	45.7602	1218.305	0.000319334568000
1853	43.0465	1219.717	0.000319334568000
1652	40.6448	1221.129	0.000319334568000
1525	39.0512	1222.542	0.000319334568000
1308	36.1663	1223.956	0.000319334568000
1130	33.6155	1225.370	0.000319334568000
943	30.7083	1226.785	0.000319334568000
880	29.6648	1228.200	0.000319334568000
756	27.4955	1229.616	0.000319334568000
605	24.5967	1231.033	0.000319334568000
545	23.3452	1232.450	0.000319334568000
461	21.4709	1233.868	0.000319334568000
363	19.0526	1235.287	0.000319334568000
367	19.1572	1236.706	0.000319334568000
251	15.8430	1238.125	0.000319334568000
234	15.2971	1239.546	0.000319334568000
181	13.4536	1240.967	0.000319334568000
167	12.9228	1242.388	0.000319334568000
142	11.9164	1243.810	0.000319334568000
135	11.6190	1245.233	0.000319334568000
126	11.2250	1246.657	0.000319334568000
115	10.7238	1248.081	0.000319334568000
93	9.6437	1249.505	0.000319334568000
107	10.3441	1250.931	0.000319334568000
90	9.4868	1252.357	0.000319334568000
83	9.1104	1253.783	0.000319334568000
85	9.2195	1255.210	0.000319334568000
75	8.6603	1256.638	0.000319334568000
78	8.8318	1258.066	0.000319334568000
83	9.1104	1259.495	0.000319334568000
72	8.4853	1260.925	0.000319334568000
76	8.7178	1262.355	0.000319334568000
87	9.3274	1263.786	0.000319334568000
67	8.1854	1265.218	0.000319334568000
80	8.9443	1266.650	0.000319334568000
100	10.0000	1268.082	0.000319334568000
77	8.7750	1269.516	0.000319334568000
91	9.5394	1270.950	0.000319334568000
72	8.4853	1272.384	0.000319334568000
79	8.8882	1273.819	0.000319334568000
110	10.4881	1275.255	0.000319334568000
99	9.9499	1276.692	0.000319334568000
128	11.3137	1278.129	0.000319334568000
110	10.4881	1279.566	0.000319334568000
146	12.0830	1281.005	0.000319334568000
146	12.0830	1282.443	0.000319334568000
181	13.4536	1283.883	0.000319334568000
195	13.9642	1285.323	0.000319334568000
229	15.1327	1286.764	0.000319334568000
275	16.5831	1288.205	0.000319334568000
312	17.6635	1289.647	0.000319334568000
351	18.7350	1291.090	0.000319334568000
410	20.2485	1292.533	0.000319334568000
519	22.7816	1293.977	0.000319334568000
633	25.1595	1295.421	0.000319334568000
738	27.1662	1296.866	0.000319334568000
840	28.9828	1298.312	0.000319334568000
975	31.2250	1299.758	0.000319334568000
1096	33.1059	1301.205	0.000319334568000
1307	36.1525	1302.653	0.000319334568000
1404	37.4700	1304.101	0.000319334568000
1603	40.0375	1305.550	0.000319334568000
1799	42.4146	1306.999	0.000319334568000
1984	44.5421	1308.449	0.000319334568000
2130	46.1519	1309.900	0.000319334568000
2407	49.0612	1311.351	0.000319334568000
2555	50.5470	1312.803	0.000319334568000
2590	50.8920	1314.255	0.000319334568000
2768	52.6118	1315.708	0.000319334568000
2880	53.6656	1317.162	0.000319334568000
2970	54.4977	1318.616	0.000319334568000
3087	55.5608	1320.071	0.000319334568000
3035	55.0908	1321.527	0.000319334568000
3112	55.7853	1322.983	0.000319334568000
3238	56.9034	1324.440	0.000319334568000
3051	55.2359	1325.897	0.000319334568000
3054	55.2630	1327.355	0.000319334568000
2867	53.5444	1328.814	0.000319334568000
2772	52.6498	1330.273	0.000319334568000
2678	51.7494	1331.733	0.000319334568000
2564	50.6360	1333.194	0.000319334568000
2221	47.1275	1334.655	0.000319334568000
2161	46.4866	1336.117	0.000319334568000
1961	44.2832	1337.579	0.000319334568000
1784	42.2374	1339.042	0.000319334568000
1650	40.6202	1340.505	0.000319334568000
1493	38.6394	1341.970	0.000319334568000
1212	34.8138	1343.435	0.000319334568000
1061	32.5730	1344.900	0.000319334568000
916	30.2655	1346.366	0.000319334568000
806	28.3901	1347.833	0.000319334568000
682	26.1151	1349.300	0.000319334568000
535	23.1301	1350.768	0.000319334568000
422	20.5426	1352.237	0.000319334568000
389	19.7231	1353.706	0.000319334568000
295	17.1756	1355.176	0.000319334568000
267	16.3401	1356.646	0.000319334568000
200	14.1421	1358.117	0.000319334568000
166	12.8841	1359.589	0.000319334568000
119	10.9087	1361.061	0.000319334568000
110	10.4881	1362.534	0.000319334568000
93	9.6437	1364.007	0.000319334568000
74	8.6023	1365.481	0.000319334568000
64	8.0000	1366.956	0.000319334568000
50	7.0711	1368.431	0.000319334568000
47	6.8557	1369.907	0.000319334568000
40	6.3246	1371.384	0.000319334568000
32	5.6569	1372.861	0.000319334568000
49	7.0000	1374.339	0.000319334568000
35	5.9161	1375.817	0.000319334568000
41	6.4031	1377.296	0.000319334568000
48	6.9282	1378.776	0.000319334568000
45	6.7082	1380.256	0.000319334568000
45	6.7082	1381.737	0.000319334568000
35	5.9161	1383.219	0.000319334568000
44	6.6332	1384.701	0.000319334568000
46	6.7823	1386.184	0.000319334568000
52	7.2111	1387.667	0.000319334568000
49	7.0000	1389.151	0.000319334568000
69	8.3066	1390.636	0.000319334568000
71	8.4261	1392.121	0.000319334568000
58	7.6158	1393.607	0.000319334568000
66	8.1240	1395.093	0.000319334568000
67	8.1854	1396.580	0.000319334568000
66	8.1240	1398.068	0.000319334568000
56	7.4833	1399.556	0.000319334568000
79	8.8882	1401.045	0.000319334568000
75	8.6603	1402.535	0.000319334568000
77	8.7750	1404.025	0.000319334568000
74	8.6023	1405.516	0.000319334568000
88	9.3808	1407.007	0.000319334568000
72	8.4853	1408.499	0.000319334568000
78	8.8318	1409.992	0.000319334568000
61	7.8102	1411.485	0.000319334568000
69	8.3066	1412.979	0.000319334568000
52	7.2111	1414.474	0.000319334568000
74	8.6023	1415.969	0.000319334568000
44	6.6332	1417.464	0.000319334568000
66	8.1240	1418.961	0.000319334568000
59	7.6811	1420.458	0.000319334568000
64	8.0000	1421.955	0.000319334568000
59	7.6811	1423.454	0.000319334568000
41	6.4031	1424.952	0.000319334568000
57	7.5498	1426.452	0.000319334568000
53	7.2801	1427.952	0.000319334568000
46	6.7823	1429.453	0.000319334568000
51	7.1414	1430.954	0.000319334568000
45	6.7082	1432.456	0.000319334568000
31	5.5678	1433.958	0.000319334568000
33	5.7446	1435.462	0.000319334568000
33	5.7446	1436.965	0.000319334568000
38	6.1644	1438.470	0.000319334568000
31	5.5678	1439.975	0.000319334568000
32	5.6569	1441.480	0.000319334568000
24	4.8990	1442.987	0.000319334568000
23	4.7958	1444.493	0.000319334568000
26	5.0990	1446.001	0.000319334568000
27	5.1962	1447.509	0.000319334568000
24	4.8990	1449.018	0.000319334568000
31	5.5678	1450.527	0.000319334568000
23	4.7958	1452.037	0.000319334568000
26	5.0990	1453.548	0.000319334568000
27	5.1962	1455.059	0.000319334568000
21	4.5826	1456.571	0.000319334568000
37	6.0828	1458.083	0.000319334568000
22	4.6904	1459.596	0.000319334568000
24	4.8990	1461.110	0.000319334568000
17	4.1231	1462.624	0.000319334568000
26	5.0990	1464.139	0.000319334568000
29	5.3852	1465.654	0.000319334568000
24	4.8990	1467.171	0.000319334568000
27	5.1962	1468.687	0.000319334568000
31	5.5678	1470.205	0.000319334568000
33	5.7446	1471.723	0.000319334568000
23	4.7958	1473.241	0.000319334568000
16	4.0000	1474.760	0.000319334568000
20	4.4721	1476.280	0.000319334568000
24	4.8990	1477.801	0.000319334568000
19	4.3589	1479.322	0.000319334568000
22	4.6904	1480.844	0.000319334568000
21	4.5826	1482.366	0.000319334568000
25	5.0000	1483.889	0.000319334568000
22	4.6904	1485.412	0.000319334568000
22	4.6904	1486.936	0.000319334568000
19	4.3589	1488.461	0.000319334568000
23	4.7958	1489.987	0.000319334568000
29	5.3852	1491.513	0.000319334568000
27	5.1962	1493.039	0.000319334568000
22	4.6904	1494.567	0.000319334568000
23	4.7958	1496.094	0.000319334568000
23	4.7958	1497.623	0.000319334568000
28	5.2915	1499.152	0.000319334568000
23	4.7958	1500.682	0.000319334568000
19	4.3589	1502.212	0.000319334568000
27	5.1962	1503.743	0.000319334568000
20	4.4721	1505.275	0.000319334568000
29	5.3852	1506.807	0.000319334568000
30	5.4772	1508.340	0.000319334568000
23	4.7958	1509.873	0.000319334568000
21	4.5826	1511.407	0.000319334568000
27	5.1962	1512.942	0.000319334568000
25	5.0000	1514.477	0.000319334568000
15	3.8730	1516.013	0.000319334568000
22	4.6904	1517.550	0.000319334568000
28	5.2915	1519.087	0.000319334568000
23	4.7958	1520.625	0.000319334568000
21	4.5826	1522.163	0.000319334568000
26	5.0990	1523.702	0.000319334568000
21	4.5826	1525.242	0.000319334568000
33	5.7446	1526.782	0.000319334568000
28	5.2915	1528.323	0.000319334568000
21	4.5826	1529.864	0.000319334568000
31	5.5678	1531.406	0.000319334568000
32	5.6569	1532.949	0.000319334568000
20	4.4721	1534.492	0.000319334568000
38	6.1644	1536.036	0.000319334568000
20	4.4721	1537.581	0.000319334568000
24	4.8990	1539.126	0.000319334568000
25	5.0000	1540.672	0.000319334568000
26	5.0990	1542.218	0.000319334568000
26	5.0990	1543.765	0.000319334568000
23	4.7958	1545.313	0.000319334568000
15	3.8730	1546.861	0.000319334568000
16	4.0000	1548.410	0.000319334568000
25	5.0000	1549.959	0.000319334568000
43	6.5574	1551.510	0.000319334568000
25	5.0000	1553.060	0.000319334568000
26	5.0990	1554.612	0.000319334568000
28	5.2915	1556.164	0.000319334568000
14	3.7417	1557.716	0.000319334568000
37	6.0828	1559.269	0.000319334568000
27	5.1962	1560.823	0.000319334568000
27	5.1962	1562.378	0.000319334568000
27	5.1962	1563.933	0.000319334568000
30	5.4772	1565.488	0.000319334568000
21	4.5826	1567.045	0.000319334568000
18	4.2426	1568.602	0.000319334568000
30	5.4772	1570.159	0.000319334568000
34	5.8310	1571.717	0.000319334568000
36	6.0000	1573.276	0.000319334568000
33	5.7446	1574.836	0.000319334568000
29	5.3852	1576.396	0.000319334568000
24	4.8990	1577.956	0.000319334568000
33	5.7446	1579.517	0.000319334568000
29	5.3852	1581.079	0.000319334568000
30	5.4772	1582.642	0.000319334568000
28	5.2915	1584.205	0.000319334568000
39	6.2450	1585.769	0.000319334568000
36	6.0000	1587.333	0.000319334568000
27	5.1962	1588.898	0.000319334568000
30	5.4772	1590.463	0.000319334568000
44	6.6332	1592.030	0.000319334568000
29	5.3852	1593.596	0.000319334568000
34	5.8310	1595.164	0.000319334568000
27	5.1962	1596.732	0.000319334568000
29	5.3852	1598.301	0.000319334568000
29	5.3852	1599.870	0.000319334568000
42	6.4807	1601.440	0.000319334568000
40	6.3246	1603.010	0.000319334568000
32	5.6569	1604.581	0.000319334568000
29	5.3852	1606.153	0.000319334568000
29	5.3852	1607.726	0.000319334568000
25	5.0000	1609.299	0.000319334568000
35	5.9161	1610.872	0.000319334568000
30	5.4772	1612.446	0.000319334568000
29	5.3852	1614.021	0.000319334568000
45	6.7082	1615.597	0.000319334568000
36	6.0000	1617.173	0.000319334568000
25	5.0000	1618.749	0.000319334568000
28	5.2915	1620.327	0.000319334568000
32	5.6569	1621.905	0.000319334568000
24	4.8990	1623.483	0.000319334568000
32	5.6569	1625.062	0.000319334568000
26	5.0990	1626.642	0.000319334568000
25	5.0000	1628.223	0.000319334568000
30	5.4772	1629.804	0.000319334568000
35	5.9161	1631.385	0.000319334568000
36	6.0000	1632.968	0.000319334568000
33	5.7446	1634.550	0.000319334568000
30	5.4772	1636.134	0.000319334568000
29	5.3852	1637.718	0.000319334568000
38	6.1644	1639.303	0.000319334568000
28	5.2915	1640.888	0.000319334568000
21	4.5826	1642.474	0.000319334568000
30	5.4772	1644.061	0.000319334568000
27	5.1962	1645.648	0.000319334568000
31	5.5678	1647.236	0.000319334568000
28	5.2915	1648.824	0.000319334568000
35	5.9161	1650.413	0.000319334568000
26	5.0990	1652.003	0.000319334568000
35	5.9161	1653.593	0.000319334568000
34	5.8310	1655.184	0.000319334568000
33	5.7446	1656.776	0.000319334568000
26	5.0990	1658.368	0.000319334568000
22	4.6904	1659.961	0.000319334568000
27	5.1962	1661.554	0.000319334568000
22	4.6904	1663.148	0.000319334568000
30	5.4772	1664.743	0.000319334568000
35	5.9161	1666.338	0.000319334568000
25	5.0000	1667.934	0.000319334568000
20	4.4721	1669.530	0.000319334568000
23	4.7958	1671.127	0.000319334568000
24	4.8990	1672.725	0.000319334568000
32	5.6569	1674.323	0.000319334568000
29	5.3852	1675.922	0.000319334568000
28	5.2915	1677.522	0.000319334568000
18	4.2426	1679.122	0.000319334568000
30	5.4772	1680.723	0.000319334568000
31	5.5678	1682.324	0.000319334568000
29	5.3852	1683.926	0.000319334568000
35	5.9161	1685.529	0.000319334568000
28	5.2915	1687.132	0.000319334568000
37	6.0828	1688.736	0.000319334568000
31	5.5678	1690.340	0.000319334568000
27	5.1962	1691.946	0.000319334568000
23	4.7958	1693.551	0.000319334568000
27	5.1962	1695.158	0.000319334568000
28	5.2915	1696.765	0.000319334568000
